readability,difficult_words
8.484588888888888,"['10tr', 'ko', 'cấn', 'thế_chấp', 'thẩm_định', 'giải_ngân', 'tất_tần_tật', 'đc', 'online', 'fiin', 'online', 'lendbiz', 'vay_mượn', 'online', 'sôi_động', 'hạ_tầng', 'tương_xứng', 'phát_huy', 'đc', 'mặt_trái', 'tín_dụng', 'hoành', 'tpho', 'hang_cùng_ngõ_hẻm']"
9.568,"['trend', 'đông_xuân', 'len', 'len', 'nhá', 'mỗi_tội', 'set', 'í', 'balo', 'dấm']"
9.977402255639099,"['ôi', 'dồi', 'ôi', 'tuần_lộc', 'bà_già', 'noel_lena_le', 'lựu', 'lượt_đi', 'aff', 'vừa_rồi', 'bom_đạn', 'ntn', 'nã', 'công_phá', 'kinh_khủng', 'khiếp', 'giải_lao', '100ph', '15ph', 'nem', 'nem', 'bts', 'lena_le', 'y_chang', 'biếu', 'thân_tình', 'vừa_ý', 'alo', 'lena', 'order', 'bịch', 'bánh_gio', 'chả', 'cốm', 'quây_quần', 'lễ_tết', 'tụ_tập', 'mán', 'sả', 'móc', 'hấp', 'thơm_lừng', 'chung_cư', 'nem_chua', 'bì', 'giòn', 'sần_sật', 'thính', 'kha_khá', 'hay_chữ', 'lột_tả', 'sung_sướng', 'giác_quan', 'nhấc', 'nồi_hấp', 'nhẹ_nhàng', 'thơm_nức', 'sả', 'móc', 'ập', 'd', 'rón_rén', 'nem_chua', 'chằn_chặn', 'xắt', 'rang', 'rang', 'chay', 'thính', 'tuổi_thơ', 'ùa', 'sành', 'lena_le', 'tranh_thủ', 'khẩn_trương', 'd', 'nghiện', 'cảm_ơn']"
7.686649494949495,"['comment', 'lọt_lòng', 'chính_hiệu', 'cụi', 'vác', 'đồ_đạc', 'lỉnh_kỉnh', 'kì_thị', 'khoẻ_mạnh', 'bố_mẹ', 'bs', 'lê_quang_thanh', 'từ_dũ', 'iq', 'eq', 'vượt_bậc', 'chiết_xuất', 'đặc_thù', 'chất_béo', 'dha']"
6.0404273631840795,"['giúp_việc', 'đến_nỗi', 'ngó', 'gv', 'dặn', 'lo_liệu', 'bố_mẹ', 'gv', 'động_viên', 'tận_tình', 'bố_mẹ']"
7.0639,"['vướng', 'bon_nguyen_thi_thu', 'chúc_mừng', 'đúc_kết', 'bon', 'khôn_lớn', 'bố_mẹ', 'lưng_vốn', 'í']"
8.04702432900433,"['giản_đơn', 'đc', 'rưng_rưng', 'hoành_tráng', 'xa_xôi', 'càng_ngày_càng', 'nhỏ_bé', 'nho_nhỏ', 'khôn_lớn', 'nụ', 'cái_răng', 'lẫy', 'hì_hụi', 'sung_sướng', 'bơ', 'điềm_đạm', 'toả', 'vơi', 'mà_lại', 'nho_nhỏ', 'manulife', '15 16 ', 'check in', 'link', 'bạn_điền', 'ttin', 'bưu_tá', 'gõ_cửa', 'hẹn_hò', 'vui_chơi', 'bổ_ích']"
7.018050468042555,"['lên_men', '2 ', 'chuyền', '4 5 ', 'bố_mẹ', 'chế_tài', 'xử_phạt', 'rượu_bia', 'biện_minh', 'vòng_vo', 'bố_mẹ', 'thẳng_thắn', 'dạo', 'bố_mẹ', 'group', 'phụ_huynh', '10 ', 'lên_men', 'trần_thị_huyên_thảo', 'tận_mắt', 'circlek', 'strongbow', 'lên_men', 'nay', 'circlek', 'vinmart', 'lên_men', 'strongbow', 'vodka_cruiser', 'bày_bán', '4 5 ', 'hiện_giờ', 'lên_men', 'tác_hại', 'ko', 'tuyệt_nhiên', 'có_thai', 'phụ_huynh', 'con_em', 'nhận_biết', 'phương_án', 'đề_phòng', 'lên_men', 'cider', 'xíu', 'xíu', 'phụ_huynh', 'rượu_vang', 'lên_men', 'lên_men', 'lên_men', 'sake', 'nước_gạo', 'lên_men', 'lên_men', 'thẳng_thắn', 'thật_thà', 'có_thai', 'bú', 'minh_bạch', 'ra_vào', 'toàn_thể', 'teen', 'lên_men', 'thiện_cảm', 'lương_tâm', 'bình_an', 'lên_men', 'lăn_tăn', 'làm_sao', 'trung_thực', 'làm_sao', 'điều_luật', 'minh_trang', '12 ', 'p', 's', 'lên_men', 'bày_bán', 'circlek', 'vinmart', 'strongbow', 'vodka_cruiser', 'tư_thù', 'chủ_đích', 'công_kích', 'phụ_huynh', 'nói_riêng', 'phụ_huynh', 'p', 's', 'tem', 'sp', 'strongbow', 'vodka_cruiser', 'đc', 'vui_lòng', 'phụ_huynh', 'p', 's', 'mg', 'spirit', '5 ', 'mg', 'spirit', 'lên_men', 'nước_hoa', 'lên_men', '4 5 ', 'p', 's', 'bs', 'nhi_khoa', 'trần_thị_huyên_thảo', 'cty', 'strongbow', 'heineken_international', 'bs', 'huyên_thảo', 'bắt_gặp', '10 ', 'strongbow', 'circlek', 'strongbow', 'heineken', 'bs', 'huyên_thảo', 'bs']"
8.039391789819376,"['made', 'r', 'd', 'vn', 'thiết_yếu', 'bố_mẹ', 'ị', 'phức_tạp_hoá', 'hàng_xén', '20 ', 'k', 'ko', 'cho_xong', 'chế_nhạo', 'boom', 'trăn_trở', '4 ', 'bất_động_sản', 'này_nọ', 'boom', 'boom', 'boom', 'bơ', 'boom', 'gian_nan', 'chtrinh', 'ko', 'ekip', 'mạnh_dạn', 'ị', 'đái', 'trẻ_con', 'vtv', 'bao_trùm', 'trẻ_con', 'bố_mẹ', 'vn', 'ị', 'đái', 'bố_mẹ', 'diệu', 'so', 'vd', 'cúi', 'bồn_cầu', 'bồn_cầu', 'ướt', 'bố_mẹ', 'vả', 'ướt', 'ướt', 'so', 'ướt', 'chùi', 'tư_thế', 'đc', 'chất_thải', 'đầu_gối', 'dày_dặn', 'cứng_cáp', 'túm', 'bố_mẹ', 'đít', 'nhàn', 'sạch_sẽ', 'bồn_cầu', 'ko', 'ko', 'trèo', 'ok', 'ướt', 'giá_cả', 'đc', '300k', 'chứa_chan', 'yêu_thương', 'thiết_thực', 'ok', 'đóng_gói', 'sp', 'ttin', 'tâm_thư', 'boom', 'góp_ý', 'boom', 'khoét', 'đc', 'gia_công', 'làm_sao', 'đc', 'mịn', 'size', 'boom', 'fanpage', 'boom', 'boom_potty_website', 'boom']"
7.7426803921568625,"['12 ', 'tuổi_thơ', 'tự_hào', 'trổ_tài', 'yêu_thương', 'tiếc_hùi_hụi', 'phấn_khích', 'nay', '12 ', 'thân_yêu', 'tiềm_thức', 'thưởng_thức', 'nam_hoàn_toàn_miễn', 'aeon', 'mall_long_biên', '10h', '21h', 'selfie', 'gánh', 'ký_ức', 'diễm_hương', 'sôi_động', 'gala', '18 ', 'tiết_mục', 'giao_lưu', 'đồng_hành', 'acecook', 'vội', 'đc', 'vội', '12 ']"
7.970047058823528,"['nay', 'thu_gom', 'vỏ_chai', 'làm_nên', 'thu_gom', '14 ', 'đsq', 'khởi_xướng', 'rác_thải', 'gợi', 'l', 'espace', 'tràng_tiền', 'tpd', 'trần_hưng_đạo', 'hoa_đất', 'số', 'ngõ', 'khâm_thiên', 'tổ_chim_xanh', 'bluebirds', 'nest', 'ngõ', 'đặng_dung', 'vicas', 'art', 'studio', 'hào_nam', 'đồng_đều', 'đẹp_mắt', 'chúng_mình', 'dung_tích', '500ml', 'sạch_sẽ', 'online', 'thư_tay', 'ko', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'sapin', 'des', 'promesses', 'gươm', 'balade', 'en', 'france', '14 ']"
8.768732506887051,"['4 ', 'steam', 'mầm_non', 'bố_mẹ', 'bố_mẹ', 'mơ_màng', 'mầm_non', 'mầm_nhỏ', 'trót', 'steam', 'bố_mẹ', 'steam', 'butterfly_kindergarten', 'mầm_non', 'steam', 'mẫu_giáo', 'sudico', 'mỹ_đình', 'link', 'mầm_nhỏ', 'ghé', 'butterfly_kindergarten', 'đc', 'trường_vốn', 'xíu', 'dụng_ý', 'công_năng', 'xịn', 'khay', 'thìa', 'lật', 'made', 'usa', 'bắt_chước', 'vn', 'bơ', 'ko', 'tinh_luyện', 'đường_phổi', 'thốt_nốt', 'sảnh', 'say_sưa', 'giòn_tan', 'chung_cư', 'toà', 'thoáng', 'sảnh', 'bố_mẹ', 'mỹ_đình']"
9.839366666666667,"['bà_già', 'ko', 'bà_già', 'giơ', 'cụp', 'xoè', 'nay', 'lâm_thâm', 'rét', 'ló_mặt', 'bố_mẹ', 'nhá']"
8.034737528957528,"['long_trọng', 'ông_bà', 'toàn_thể', 'anh_chị', 'nhí_nhố', 'khế', 'vừa_rồi', 'tràng', 'rang', 'váng', 'tị_nạnh', 'mách_lẻo', 'trầm_trọng_hoá', 'oách', 'xà_lách', 'kỉ_niệm', 'cất_giữ', 'trang_trọng', 'để_dành', 'tổng_kết', 'vân_vui_vẻ', 'mai_mối', 'đc', 'siêu_tốc', 'ko', 'ko', 'hề_hấn', 'quà_việt', 'quà_việt_junior', 'yên_tâm']"
7.390725,"['đạo_cụ', 'tổng_kết', 'tam']"
6.323840350877193,"['bất_hạnh', 'giản_đơn', 'tốn_kém', 'dịu', 'êm', 'ngọt_ngào', 'đầy_ắp', 'háo_hức']"
7.337873770757392,"['bấn_loạn', 'gv', 'đột_xuất', 'cbi', 'ngáo', 'ngơ', 'loay_hoay', 'múa_may', 'chi_viện', 'bắt_gặp', 'mẩu', 'newsfeed', 'mori_mori', 'level', 'giúp_việc', 'k', 'ổn', 'fanpage', 'thiện_cảm', 'tâm_sự', 'đại_loại', 'tâm_huyết', 'dvu', 'dù_cho', 'đvi', 'dvu', 'giúp_việc', '5sao', 'đc', 'bài_bản', 'tuyển_chọn', 'khắt_khe', 'đthoai', 'hotline', 'ưu_ái', 'vậy_mà', 'nhanh_nhẹn', 'sáng_sủa', 'ăn_nói', 'mạch_lạc', 'lễ_phép', 'giở', 'đồ_nghề', 'đc', 'thuyết_trình', '5ph', 'tạp_dề', 'đồng_phục', 'tẩy_rửa', 'đa_năng', 'găng_tay', 'gạt', 'ntn', 'thiện_cảm', 'đồ_đạc', 'chỉn_chu', 'gthieu', 'gia_dụng', 'lau_chùi', 'sờ', 'khiếp', 'dọn', 'tộng', 'gầm', 'đồ_đạc', 'quét_dọn', 'triệt_để', 'giặt', 'gọn_gàng', 'tác_phong', 'nhanh_nhẹn', 'dọn', 'tgian', 'đh', 'hà_tĩnh', 'wow', 'y_chang', 'babysitter', 'chê', 'thấp_kém', 'giúp_việc', 'tư_duy', 'tự_ti', 'thấp_kém', 'ko', 'đc', 'giúp_việc', 'biết_ơn', 'babysitter', 'đc', 'học_vấn', 'ntn', 'hiện_giờ', 'tí', 'tủ', 'công_dụng', 'housekeeping', 'hiện_giờ', 'airbnb', 'căn_hộ', 'đc', 'ko', 'nhất_thiết', 'so', 'mori mori', 'vđề', 'đến_cùng', 'bằng_không', 'vô_số', 'cty', 'gthieu', 'giúp_việc', 'hiện_giờ', 'nhan_nhản', 'highly', 'recommend', 'cthe', 'mori mori', 'gthieu', 'http', 'mori mori vn', 'fanpage']"
7.58257922705314,"['nọ', 'đthoai', 'dặn', 'bánh_giò', 'ko', 'đến_nỗi', 'đoảng_vị', 'order', 'bánh_giò', 'vòng_quanh', 'múc', 'bóc', 'thìa', 'trân_trọng', 'biết_ơn', 'chỉn_chu', 'tinh_tế', 'nhỏ_bé', 'cs', 'tinh_tế', 'tinh_tế', 'quyến_rũ', '1 ', 'tỉ_mỉ', 'mau', 'chải', 'xoăn', 'đựng', 'ướt', 'loay_hoay', 'bối_rối', 'pizza', 'khay', 'thìa', 'dĩa', 'gầm', 'giỏ', 'đựng', 'chen_chúc', 'nhà_vệ_sinh', 'hũ', 'tăm', 'xỉa', 'tranh_thủ', 'nhà_vệ_sinh', 'chỉnh_trang', 'màu_son', 'hàm_răng', 'giấy_ăn', 'đựng', 'tăm', 'thi_thoảng', 'đc', 'grab', 'đthoai', 'tất_tần_tật', 'grab', 'a', 'b', 'vỉa_hè', 'chung_cư', 'xyz', 'wave', 'ôi', 'nhiệp', 'tinh_tế', 'ứng_xử', 'tinh_tế', 'hành_xử', 'tinh_tế', 'hành_xử', 'tinh_tế', 'cảm_mến', 'cử_chỉ', 'tinh_tế', 'tinh_tế', 'tinh_tế', 'buồn_phiền', 'tinh_tế', 'bừng', 'lượm_lặt', 'bà_cô', 'tuổi_đời', 'tử_tế', 'tinh_tế', 'd']"
6.962566666666666,"['mc', 'bỉm', 'đc', 'founder', 'bỉm', 'hiện_hữu', 'chân_thật', 'tử_tế', 'chúc_mừng', 'mr', 'haahoo', 'đc', 'vui_chơi', 'ntn']"
8.589840476190476,"['rét', 'chi_bằng', 'chúng_mình', 'vui_chơi', 'bỉm', 'nhẹ_nhàng', 'tâm_huyết', 'vui_chơi', 'mr', 'haahoo_mẹ_trang_minh', 'nguyen', 'daisy', 'kìa', 'muội', 'muội', 'phượng_kim', 'tít', 'dolphin_plaza', 'nguyễn_hoàng', 'time_tower', 'lê_văn', 'nè']"
8.413330640668523,"['nay', 'dầu_gội', 'johnson', 's', 'shiny', 'daisy_bánh_mì_bơ', 'tranh_thủ', 'review', 'ngắn_gọn', 'lơ_thơ', 'bơ', 'tắm_gội', '2in', 'top to toe', 'lẹ', 'daisy', 'chạy_nhảy', 'mồ_hôi', 'gội', 'ngửi', 'chua_chua', 'dầu_gội', 'shiny', 'johnson', 'đc', 'bố_mẹ', 'gội', 'ko', 'đánh_vật', 'dầu_gội', 'daisy_bánh_mì', 'giơ', 'ngửa', 'đầu_ra', 'vòi_hoa_sen', 'gội', 'xoa_bóp', 'xả', 'ko', 'tư_thế', 'nhẹ_nhàng', 'ko', 'dầu_gội', 'argan', 'oil', 'gội', 'mượt', 'chải', 'bí_quyết', 'mượt', 'comment', 'tag', 'hashtag', 'be_bé', 'sample', 'dầu_gội', 'shiny', 'gội']"
9.044680952380952,"['vớ_vẩn', 'bỉm', 'dọn', 'tầm_thường', 'ntn', 'khoe', 'sexy', 'khiêu', 'gợi', 'rổ', 'gạch_đá', 'ngời_ngời', 'bôi', 'đàn_bà', 'vô_dụng', 'sệc', 'chả', 'xi', 'hỏi_nhỏ', 'tí', 'mấy_khi', 'sệc xi', 'ntn', 'sệc xi', 'ntn', 'p']"
6.646954901960784,"['tí', 'nay', 'daisy', 'xếp_hàng', 'đc', 'bùng', 'quả_quyết']"
7.368588888888889,"['ôi', 'thế_là', '6tr', 'xót_ruột']"
7.431910526315789,"['ôm_ấp', 'hít_hà', 'tuần_lộc', 'nhí_nhố']"
6.355648717948718,"['bó_tay', 'làm_sao', 'dụ_dỗ', 'loay_hoay', 'cười_vỡ_bụng', 'rổ', 'yêu_thương']"
5.469732520325203,"['trang_minh_nguyen', 'ngưỡng_mộ', 'cá_làng_hương_canh']"
7.837757894736842,"['khó_tính', 'ocd', 'cãi', '2 ', '30ph', 'ổ_cắm', 'downlight', 'spotlight', 'lát', 'so_le', 'echo', 'homepod', 'vân_vân', 'ko', 'thô', 'cao_kiến', 'kỳ_tích', 'thạch_cao', 'ko', 'sờ', 'nhà_cửa', 'li_ti', 'to_đùng', 'ngã_ngửa', 'đc', 'kha_khá', 'đau_thương', 'đc', 'kha_khá', 'thiết_thực', 'trọn_gói', 'ng', 'tất_tần_tật', 'khoẻ', 'haha', 'tâm_đắc', 'ko', 'gọn_gàng', 'thẩm_mĩ', 'nhô', 'ko', 'thi_thoảng', 'vđe', 'quá_tội', 'ferroli', 'quanh_năm_suốt_tháng', 'đc', 'phổ_cập', 'ferroli', 'ko', 'ổn', 'ferroli_qq_ae', 'tráng', 'men', 'cặn', 'giật', 'rơ le', 'giật', 'van', 'xả', 'cặn', 'giúp_việc', 'van', 'xả', 'cặn', 'sục', 'bảo_dưỡng', 'dung_tích', '30l', '20l', '15l', 'ferroli', 'chả', 'hiện_giờ', 'ferroli', 'online', 'thế_là', 'total', 'ước_mơ', 'xa_xôi', 'xuống_cấp', 'xi', 'nhê', 'ập', 'nhà_vệ_sinh', 'rèm', 'huhu']"
8.707788888888889,"['hoạ_mi', 'chiêm_ngưỡng', 'hoạ_mi', 'cầu_kỳ', 'hương_canh', 'thô_ráp', 'giản_dị', 'tone', 'màu_hoả', 'ấm_áp', 'nung', 'đc', 'hồng_mỹ', 'hương_canh']"
8.167614074074073,"['trc', 'đc', 'pv', 'telepro', 'đc', 'ví_như', 'grab', 'telesale', 'telesale', 'tgian', 'quang_mai_duy', 'baby', 'tag', 'hiếu', 'hiếu', 'hihi', 'lê_đã', 'edit', 'ưng', 'cthe', 'telepro', 'đc', 'hay_ho', 'tết_nhất', 'rùi', 'gthieu', 'make', 'up', 's', 'house_makeup']"
9.11966894977169,"['ghé', 'kids_plaza', 'vn', '1 ', 'chật_ních', 'nhiệt_tình', 'online', 'vn', 'bỉm', 'đt', 'đồ_dùng', 'kids_plaza', '20 ', 'khấu', 'ghé', 'kids_plaza', 'váy', 'giầy_dép', 'mẫu_mã', 'phải_chăng', 'kiza', 'mamago', 'mother v', 'brand', 'kids_plaza', 'kids_plaza', 'giầy_dép', 'bỉm', 'đồ_chơi', 'đồ_chơi', 'made', 'đồ_chơi', 'đồ_chơi', 'lắp_ghép', 'đc', 'ưng', 'tuổi_thơ', '8x', 'chúng_mình', 'phân_vân', 'ghé', 'kids_plaza', 'them', 'kids_plaza', 'bố_mẹ', 'voucher', '50k', 'đồ_chơi', 'k', 'đc', 'kha_khá', 'mẹ_con', 'nhâm_nhi', 'đki', 'ttin', 'voucher', 'link']"
7.07461021194605,"['mì_ăn_liền', 'thấp_thỏm', 'ngộ_nhận', 'thường_ngày', 'khoai_lang', 'ngân_hà', 'hung_ngo', 'daisy', 'thắc_mắc', 'bố_mẹ', 'd', 'nuốt', 'giun', 'mì_ăn_liền', 'đương_nhiên', 'bác_học', 'bách_khoa_toàn_thư', 'mò_mẫm', 'thắc_mắc', 'daisy', 'ông_bà', 'vô_vàn', 'tư_duy', 'phản_biện', 'mì', 'tra_cứu', '30p', 'mì', 'daisy', 'thoả_đáng', 'mì', 'daisy', 'mì_ăn_liền', 'tinh_bột', 'mì', 'bún', 'mì', 'vắt', 'mì', 'bày_bán', 'kiểm_định', 'daisy', 'thắc_mắc', 'mì', 'gthich', 'mì', 'đc', 'daisy', 'mì_ăn_liền', 'mì_ăn_liền', 'khắt_khe', 'tinh_tế', 'mì_ăn_liền', 'đc', 'thế_mà', 'ngỡ', 'lâu_lâu', 'thềm', 'nhất_trí', 'vô_vàn', 'mì_ăn_liền', 'mì', 'mì', 'mì', 'chiên', 'mng', 'hiểm_hoạ', 'mì', 'vắt', 'mì', 'chiên', 'chiên', 'chiên', 'daisy', 'chiên', 'gián_tiếp', 'chưng', 'cách_thuỷ', 'chảo', 'chiên', 'vắt', 'mì', 'lội', '2p', '30s', 'hao_hụt', 'chiên', 'bù', 'chiên', 'chiên', 'bảo_lưu', 'mì_ăn_liền', 'hữu_dụng', 'mì', 'công_đoạn', 'mì', 'tinh_bột', 'đạm', 'khay', 'lẩu', 'bó', 'xôi', 'ngâm', 'rong', 'wakame', '5p', 'bung', 'mì', 'daisy', 'vạn_vật']"
7.615155555555556,"['chợt', 'trẻ_con', 'sững_sờ', 'lớn lên', 'già đi']"
6.801758823529411,"['ntn', 'goethe', 'goethe institut', 'hanoi', 'ngõ']"
8.065374034141959,"['tâm_huyết', 'bức_xúc', 'ngắn_gọn', 'trực_quan', 'loay_hoay', 'nay', 'ntn', 'hn', 'đều_đặn', 'ngót', 'nọ', 'ông_bà', 'diểm', 'copy', 'cảm_nghĩ', 'đc', 'khen_thưởng', 'vô_nghĩa', 'chiếu_lệ', 'bề_ngoài', 'trẻ_con', 'bất_ổn', 'lên_tiếng', 'làm_vậy', 'vui_lòng', 'đẹp_mặt', 'kín_đáo', 'sát_sao', 'chuyển_biến', 'độc_ác', 'nực_cười', 'im_lặng']"
7.953593888032872,"['ko', 'rành', 'khoán_trắng', 'í', 'ưng', 'giặt', 'vapour_care', 'không_những', 'áo_quần', 'nhăn', 'mềm_mại', 'giặt', 'perfect', 'giặt', 'len', 'woolmark', 'len', 'thế_là', 'đc', 'ối', 'ko', 'len', 'giặt', 'len', 'giặt', 'bai', 'dão', 'ko', 'len', 'vắt', 'dập', 'len', 'kỳ_diệu', 'nay', 'giặt', 'tanh_tách', 'hi tech', 'giặt', '15ph', 'đồng_phục', 'sơ mi', 'giặt', 'lẹ', 'nho_nhỏ', 'đc', '15ph', 'chuyên_trị', 'ớ', 'giặt', 'rổ', 'ok', 'ngó_nghiêng', '9kg', 'ewf8025bqwa', '9tr', 'điện_máy', 'đại_lý', 'cthe', 'search', 'ổn', 'khuyến_mãi']"
9.140317914561322,"['phông', 'bạt', 'đám_cưới', 'tuổi_đời', 'ngót_nghét', 'xôi_thịt', 'đc', 'dài_lâu', 'của_nợ', 'chất_chồng', 'lưu_cữu', 'bạt', 'event', 'hạ_màn', 'phông', 'bạt', 'dỡ', 'phỏi', '3 ', 'sảnh', 'dũng_sĩ', 'bạt', 'một_triệu', 'bạt', 'che_chở', 'bạt', 'vùng_cao', 'che_chắn', 'thu_gom', 'bạt', 'bạt', 'hội_chợ', 'hãnh_diện', 'tag', 'trùm', 'event', 'nam_bắc', 'long_hoàng_đào', 'hoang_cong_cuong', 'nguyễn_anh_dũng', 'anh_chị_em', 'htv', 'vov', 'ttxvn', 'anh_chị_em', 'event', 'dang_diem_quynh', 'tran_quang_minh', 'trịnh_quốc_đông', 'tran_minh_duc', 'ninh_quang_truong', 'trần_tú_quyên', 'đinh_công_hoàng_linh', 'anh_chị', 'cthe', 'ttin', 'bạt', 'che', 'chắn', 'vùng_cao', 'đc', 'ai len', 'irish_embassy', 'csds', 'vn']"
9.843284713375796,"['rực_rỡ', 'hải_phòng', 'vừa_rồi', 'bách_khoa', 'ngoại_thương', 'song_kiếm', 'bích', 'logistics', 'tpho', 'lâu_lâu', 'bảo_đức_bùi_', 'ko', 'chả', 'tí', 'dân_tình', 'tranh_thủ', 'bỉm', 'khứ_hồi', 'hải_phòng', 'thân_chủ', 'đẻ_đái', 'mới_đầu', '2 ']"
6.941367510548523,"['cổ_động_viên', 'cổ_vũ', 'ăn_mừng', 'tù_và', 'inh_ỏi', 'combo', 'còi', 'giật_mình', 'ko', 'oa oa oa']"
9.3655,"['len', 'đc', 'giặt_khô', 'cất', 'tủ', 'nay', 'giở', 'lỗ_chỗ', 'ntn', 'chiên', 'vải_sợi', 'ko', 'len', 'thi_thoảng', 'k', 'đến_nỗi', 'ntn', 'cất', 'tủ', 'ko', 'gián', 'xót_xa', 'hix', 'hix']"
7.797313793103449,"['cút', 'bỏng', 'que', 'vang', 'thơ_daisy']"
7.150825773195876,"['đầu_bạc_răng_long', 'ok', 'đc', 'nhuộm', 'highlight', 'long', 'tí', 'ước_mơ', 'nhỏ_nhoi', 'u', 'liểng_xiểng', 'ko', 'u', 'xịn', 'u', 'vđe', 'miêng', 'ê', 'buốt', 'hít', 'dồ', 'buốt', 'rõ_rệt', 'men', 'tụt', 'nướu', 'ngà', 'dây_thần_kinh', 'ngà', 'ê', 'buốt', 'sinh_đẻ', 'hormone', 'xuống_cấp', 'hàm_răng', 'ê', 'buốt', 'bình_tĩnh', 'tốn_kém', 'cố_sống_cố_chết', 'đc', 'khám', 'nha_sĩ', 'định_kỳ', 'đc', 'chải', 'thấy luôn', 'vd', 'chải', 'chịu_khó', 'nghiến', 'ômai', 'ê', 'buốt', 'sensitive_expert', 'by', 'p', 's', 'hap', 'ê', 'buốt', 'ngà', 'hở', 'nướu', 'khoẻ_mạnh', 'dưỡng_chất', 'xơ', 'vitamin', 'cái_răng', 'làm_sao', 'khoẻ']"
7.993567156208278,"['mc', 'kha_khá', 'biết_ơn', '5 ', 'pp', 'jean_piaget', 'montessori', 'reggio', 'steiner', 'steam', 'mẫu_giáo', 'vn', 'pp', 'montessori', 'nguyễn_thuỵ_phương', 'tiến_sỹ', 'nghiên_cứu_viên', 'đh', 'genève', 'paris_diderot', 'nguyễn_thuý_uyên_phương', 'thuỵ_sỹ', 'hải_phòng', 'mẫu_giáo', 'mẫu_giáo', 'thực_nghiệm', 'montessori', 'trịnh_hữu_ngọc', 'nguyễn_thị_khang', 'nguyễn_sơn_hà', 'bách_thảo', 'mẫu_giáo', 'tư_thục', 'lê_thị_tuất', 'nguyễn_phước_vĩnh_bang', 'truyền_cảm', 'hứng', 'montessori', 'decroly', 'froebel', 'gs', 'vĩnh_bang', 'thuỵ_sỹ', 'jean_pieget', 'geneve', '110 ', 'uyên_phương', 'tâm_đắc', 'nhân_văn', 'mẫu_giáo', 'niềm_nở', 'đón_tiếp', 'phụ_huynh', 'chứng_chỉ', 'chủng_đậu', 'mẫu_giáo', 'sở_dĩ', 'tác_hại', 'lêu_lổng', 'lê_la', 'nhà_trường', 'giầu', 'khoẻ_mạnh', 'cứng_cáp', 'yeeú', 'sạch_sẽ', 'nhanh_nhẹn', 'tai_hại', 'khổ_sở', 'bất_luận', 'nhà_trường', 'chơi_đùa', 'gắng_sức', 'khoẻ', 'nhẫn_nại', 'bền_bỉ', 'thu_le_tran_anh']"
7.317838461538463,"['neo', 'magnets', 'oto', 'túm_tụm', 'vòng_tay']"
7.333133333333333,"['khám', 'chải', 'khoẻ', 'toả']"
6.708975814751287,"['ko', 'căn_bản', 'đùa', 'cái_khó_ló_cái', 'khôn', 'bí_quyết', 'cao_siêu', 'mấu_chốt', 'xác_lập', 'chính_yếu', 'vd', 'cv', 'giúp_sức', 'mấu_chốt', 'sức_lao_động', 'nguồn_lực', 'có_hạn', 'giặt', 'cụi', 'giặt', 'lụa', 'giặt_giũ', 'thuần_tuý', 'tay_chân', 'mệt_mỏi', 'mệt_mỏi', 'bất_ổn', 'chuyên_môn_hoá', 'ru', 'mặt_nạ', 'hihi', 'slogan', 'nghĩa_đen']"
5.827596390506045,"['fb', 'tự_nhủ', 'hay_ho', 'tips', 'mẹo', 'đau_buồn', 'nhàn', 'tênh', 'tươi_rói', 'êm_đềm', 'đc', 'bố_mẹ', 'làm_sao', 'làm_sao', 'bối_rối', 'tự_ti', 'nhưng_mà', 'mệt_mỏi', 'có_điều', 'lan_toả', 'thành_quả', 'đau_thương', 'y_như', 'bỡ_ngỡ', 'mông_lung', 'chán_nản', 'có_điều', 'truyền_cảm', 'hứng', 'moms', 'bloggers', 'vội', 'tự_ti', 'chán_nản', 'đau_thương', 'có_điều', 'chắt_lọc', '1 ', 'tâm_đắc', 'tuyệt_nhiên', 'ko', 'đc', 'đc', 'tâm_đắc', 'rèn_luyện', 'daisy bánh', 'mì bơ', 'rèn_luyện', 'luk_baongoc_photography', 'sung', 'un', 'women']"
7.0425,['mc']
8.199587356321839,"['share', 'share', 'post', 'daisy', 'bơ', 'điểm_danh', 'không thiếu một vũ khí', 'hàm_răng', 'sát_thương', 'huhu', 'tối_thượng', 'nước_mắt', 'rơm_rớm', 'ôi', 'kinh_khủng']"
9.241481512605041,"['pga', 'coach', 'chuyên_đề', 'trúng_quả', 'lân_la', 'dò_hỏi', 'rốt_cuộc', 'đâm_đầu', 'cuốc', 'sạm', 'người_ngợm', 'mỏi', 'toàn_thân', 'ngậm_ngùi', 'nay', '9h', 'tip', 'caddy', 'lạm_phát', 'caddy']"
8.537349217002237,"['mê', 'tập_tành', 'tối_giản', 'đồ_đạc', 'thành_ra', 'khổ_nỗi', 'lít_nhít', 'tối_giản', 'gian_nan', 'rèn_luyện', 'phân_bua', 'post', 'thanh_lý', 'đồ_dùng', 'link', 'thanh_lý', 'ko', 'ko', 'lãng_phí', 'mỹ_phẩm', 'organic', 'yên_tâm', 'đồ_dùng', 'từ_tính', 'cầu_toàn', 'ocd', 'thanh_lý', 'duyệt', 'đt', 'ship', 'lẹ', 'ko', 'thanh_lý', 'fb', '3 ', 'đthoai', 'ko', 'đc', 't t', 'ngó_nghiêng', 'ưng_ý', 'thanh_lý', 'tối_giản', 'recommend', 'thanh_lý', 'nhàn']"
